"Filepath","Optimistic","CPM","PERT","PERT.SD","PERT..99..","BB.2.Mean","BB.2.SD","BB.2..99..","Lognormal.Mean","Lognormal.SD","Lognormal..99..","Pessimistic","Number.of.Paths","Average.Nodes.Path","Sim.Min","Sim.Mean","Sim.SD","Sim.Mode","Sim.Median","Sim.Skewness","Sim.99.","Sim.Max","Sim.Time..Seconds.","a...ml..","b...ml..","Activity.Distribution","Number.of.Simulations","source_file","SP","LA","AD","TF"
"Set 4.1 TF (low SP)_EV123",17.5,35,37.917,4.19,50.04,39.861,4.375,50.19,39.816,9.361,52.421,70,83,5.096,26.63,40.792,4.331,26.63,40.32,0.72,53.176,79.656,4.299,2,2,"lognormal",1000000,"Set 4.1 TF (low SP) Completion Times - Lognormal ln",0.4,"Rand","Rand","0.4"
"Set 4.1 TF (low SP)_EV124",16.5,33,35.75,4.22,47.18,37.583,4.125,47.32,37.541,8.826,49.426,66,106,5.255,26.237,39.559,4.425,26.237,39.057,0.743,52.265,76.851,4.659,2,2,"lognormal",1000000,"Set 4.1 TF (low SP) Completion Times - Lognormal ln",0.4,"Rand","Rand","0.4"
"Set 4.1 TF (low SP)_EV125",17.5,35,37.917,4.12,50.04,39.861,4.375,50.19,39.816,9.361,52.421,70,69,5.13,29.342,41.731,3.885,29.342,41.295,0.755,52.937,74.945,3.967,2,2,"lognormal",1000000,"Set 4.1 TF (low SP) Completion Times - Lognormal ln",0.4,"Rand","Rand","0.4"
"Set 4.1 TF (low SP)_EV126",19.5,39,42.25,4.24,55.76,44.417,4.875,55.92,44.366,10.43,58.412,78,82,5.39,29.41,44.61,4.48,29.41,44.164,0.646,57.13,91.714,4.186,2,2,"lognormal",1000000,"Set 4.1 TF (low SP) Completion Times - Lognormal ln",0.4,"Rand","Rand","0.4"
"Set 4.1 TF (low SP)_EV127",20,40,43.333,4.21,57.19,45.556,5,57.36,45.504,10.698,59.91,80,70,5.457,32.369,46.709,4.503,32.369,46.286,0.593,59.151,80.715,4.015,2,2,"lognormal",1000000,"Set 4.1 TF (low SP) Completion Times - Lognormal ln",0.4,"Rand","Rand","0.4"
"Set 4.1 TF (low SP)_EV128",20,40,43.333,4.57,57.19,45.556,5,57.36,45.504,10.698,59.91,80,95,5.547,32.301,47.195,4.786,32.301,46.721,0.632,60.563,88.545,4.809,2,2,"lognormal",1000000,"Set 4.1 TF (low SP) Completion Times - Lognormal ln",0.4,"Rand","Rand","0.4"
"Set 4.1 TF (low SP)_EV129",15.5,31,33.583,4.13,44.32,35.306,3.875,44.45,35.266,8.291,46.43,62,71,5.338,25.273,36.856,4.038,25.273,36.329,0.873,48.794,74.248,4.011,2,2,"lognormal",1000000,"Set 4.1 TF (low SP) Completion Times - Lognormal ln",0.4,"Rand","Rand","0.4"
"Set 4.1 TF (low SP)_EV130",21.5,43,46.583,4.51,61.48,48.972,5.375,61.66,48.917,11.5,64.403,86,103,5.311,33.528,49.314,4.835,33.528,48.854,0.602,62.697,87.758,4.811,2,2,"lognormal",1000000,"Set 4.1 TF (low SP) Completion Times - Lognormal ln",0.4,"Rand","Rand","0.4"
"Set 4.1 TF (low SP)_EV131",17,34,36.833,4.14,48.61,38.722,4.25,48.75,38.678,9.093,50.923,68,83,5.313,28.453,40.806,4.174,28.453,40.327,0.758,52.821,78.766,4.304,2,2,"lognormal",1000000,"Set 4.1 TF (low SP) Completion Times - Lognormal ln",0.4,"Rand","Rand","0.4"
"Set 4.1 TF (low SP)_EV132",16,32,34.667,4.08,45.75,36.444,4,45.88,36.403,8.558,47.928,64,93,5.581,26.099,38.583,4.058,26.099,38.105,0.791,50.383,79.637,4.624,2,2,"lognormal",1000000,"Set 4.1 TF (low SP) Completion Times - Lognormal ln",0.4,"Rand","Rand","0.4"
"Set 4.1 TF (low SP)_EV133",14,28,30.333,3.37,40.03,31.889,3.5,40.15,31.853,7.488,41.937,56,67,5.149,23.343,33.97,3.595,23.343,33.571,0.739,44.247,68.28,3.735,2,2,"lognormal",1000000,"Set 4.1 TF (low SP) Completion Times - Lognormal ln",0.4,"Rand","Rand","0.4"
"Set 4.1 TF (low SP)_EV134",15,30,32.5,3.86,42.89,34.167,3.75,43.02,34.128,8.023,44.932,60,96,5.135,24.319,35.667,3.785,24.319,35.226,0.782,46.614,70.973,4.406,2,2,"lognormal",1000000,"Set 4.1 TF (low SP) Completion Times - Lognormal ln",0.4,"Rand","Rand","0.4"
"Set 4.1 TF (low SP)_EV135",14.5,29,31.417,3.47,41.46,33.028,3.625,41.58,32.99,7.756,43.435,58,74,5.392,23.994,34.026,3.561,23.994,33.584,0.841,44.485,69.524,4.038,2,2,"lognormal",1000000,"Set 4.1 TF (low SP) Completion Times - Lognormal ln",0.4,"Rand","Rand","0.4"
"Set 4.1 TF (low SP)_EV136",21.5,43,46.583,4.98,61.48,48.972,5.375,61.66,48.917,11.5,64.403,86,83,5.349,32.99,48.955,5.318,32.99,48.43,0.635,63.854,93.677,4.136,2,2,"lognormal",1000000,"Set 4.1 TF (low SP) Completion Times - Lognormal ln",0.4,"Rand","Rand","0.4"
"Set 4.1 TF (low SP)_EV137",19,38,41.167,4.36,54.33,43.278,4.75,54.49,43.229,10.163,56.914,76,82,5.317,29.293,43.724,4.498,29.293,43.231,0.702,56.487,81.192,4.382,2,2,"lognormal",1000000,"Set 4.1 TF (low SP) Completion Times - Lognormal ln",0.4,"Rand","Rand","0.4"
"Set 4.1 TF (low SP)_EV138",16,32,34.667,3.92,45.75,36.444,4,45.88,36.403,8.558,47.928,64,79,5.367,25.39,37.013,4.018,25.39,36.529,0.795,48.648,85.917,4.183,2,2,"lognormal",1000000,"Set 4.1 TF (low SP) Completion Times - Lognormal ln",0.4,"Rand","Rand","0.4"
"Set 4.1 TF (low SP)_EV139",18,36,39,3.98,51.47,41,4.5,51.62,40.954,9.628,53.919,72,90,5.378,30.077,43.117,4.222,30.077,42.637,0.744,55.241,83.956,4.487,2,2,"lognormal",1000000,"Set 4.1 TF (low SP) Completion Times - Lognormal ln",0.4,"Rand","Rand","0.4"
"Set 4.1 TF (low SP)_EV140",17,34,36.833,3.76,48.61,38.722,4.25,48.75,38.678,9.093,50.923,68,64,5.312,28.793,40.806,4.077,28.793,40.356,0.717,52.416,83.826,3.682,2,2,"lognormal",1000000,"Set 4.1 TF (low SP) Completion Times - Lognormal ln",0.4,"Rand","Rand","0.4"
"Set 4.1 TF (low SP)_EV141",22.5,45,48.75,5.07,64.34,51.25,5.625,64.52,51.192,12.035,67.399,90,109,5.578,37.426,53.501,5.283,37.426,52.988,0.629,68.241,99.106,5.072,2,2,"lognormal",1000000,"Set 4.1 TF (low SP) Completion Times - Lognormal ln",0.4,"Rand","Rand","0.4"
"Set 4.1 TF (low SP)_EV142",17.5,35,37.917,4.22,50.04,39.861,4.375,50.19,39.816,9.361,52.421,70,101,5.317,26.056,40.248,4.428,26.056,39.762,0.705,52.839,84.119,4.714,2,2,"lognormal",1000000,"Set 4.1 TF (low SP) Completion Times - Lognormal ln",0.4,"Rand","Rand","0.4"
"Set 4.1 TF (low SP)_EV143",15,30,32.5,3.61,42.89,34.167,3.75,43.02,34.128,8.023,44.932,60,78,5.372,23.197,34.668,3.772,23.197,34.257,0.713,45.374,71.613,4.149,2,2,"lognormal",1000000,"Set 4.1 TF (low SP) Completion Times - Lognormal ln",0.4,"Rand","Rand","0.4"
"Set 4.1 TF (low SP)_EV144",23,46,49.833,4.81,65.77,52.389,5.75,65.96,52.33,12.303,68.896,92,83,5.373,36.03,52.38,5.127,36.03,51.904,0.591,66.543,98.673,4.098,2,2,"lognormal",1000000,"Set 4.1 TF (low SP) Completion Times - Lognormal ln",0.4,"Rand","Rand","0.4"
"Set 4.1 TF (low SP)_EV145",24.5,49,53.083,5.21,70.05,55.806,6.125,70.26,55.742,13.105,73.39,98,64,5.453,38.182,55.768,5.563,38.182,55.253,0.594,71.137,97.651,3.81,2,2,"lognormal",1000000,"Set 4.1 TF (low SP) Completion Times - Lognormal ln",0.4,"Rand","Rand","0.4"
"Set 4.1 TF (low SP)_EV146",20,40,43.333,4.27,57.19,45.556,5,57.36,45.504,10.698,59.91,80,72,5.347,31.873,46.316,4.526,31.873,45.888,0.601,58.874,82.843,3.877,2,2,"lognormal",1000000,"Set 4.1 TF (low SP) Completion Times - Lognormal ln",0.4,"Rand","Rand","0.4"
"Set 4.1 TF (low SP)_EV147",19.5,39,42.25,4.31,55.76,44.417,4.875,55.92,44.366,10.43,58.412,78,75,5.133,31.823,46.703,4.724,31.823,46.202,0.675,60.045,85.649,3.852,2,2,"lognormal",1000000,"Set 4.1 TF (low SP) Completion Times - Lognormal ln",0.4,"Rand","Rand","0.4"
"Set 4.1 TF (low SP)_EV148",17,34,36.833,4.11,48.61,38.722,4.25,48.75,38.678,9.093,50.923,68,80,5.562,27.414,39.361,4.167,27.414,38.864,0.77,51.354,76.894,4.162,2,2,"lognormal",1000000,"Set 4.1 TF (low SP) Completion Times - Lognormal ln",0.4,"Rand","Rand","0.4"
"Set 4.1 TF (low SP)_EV149",23,46,49.833,4.81,65.77,52.389,5.75,65.96,52.33,12.303,68.896,92,81,5.58,36.669,52.508,5.126,36.669,52.036,0.586,66.666,94.61,4.223,2,2,"lognormal",1000000,"Set 4.1 TF (low SP) Completion Times - Lognormal ln",0.4,"Rand","Rand","0.4"
"Set 4.1 TF (low SP)_EV150",22.5,45,48.75,5.07,64.34,51.25,5.625,64.52,51.192,12.035,67.399,90,71,5.408,34.195,51.365,5.362,34.195,50.837,0.621,66.255,95.49,3.875,2,2,"lognormal",1000000,"Set 4.1 TF (low SP) Completion Times - Lognormal ln",0.4,"Rand","Rand","0.4"
"Set 4.1 TF (low SP)_EV151",13.5,27,29.25,3.31,38.6,30.75,3.375,38.71,30.715,7.221,40.439,54,108,5.278,21.915,32.154,3.47,21.915,31.719,0.861,42.391,67.377,4.87,2,2,"lognormal",1000000,"Set 4.1 TF (low SP) Completion Times - Lognormal ln",0.4,"Rand","Rand","0.4"
"Set 4.1 TF (low SP)_EV152",23,46,49.833,4.97,65.77,52.389,5.75,65.96,52.33,12.303,68.896,92,111,5.306,35.989,53.234,5.316,35.989,52.734,0.604,67.977,103.061,5.108,2,2,"lognormal",1000000,"Set 4.1 TF (low SP) Completion Times - Lognormal ln",0.4,"Rand","Rand","0.4"
"Set 4.1 TF (low SP)_EV153",16.5,33,35.75,3.68,47.18,37.583,4.125,47.32,37.541,8.826,49.426,66,67,5.164,27.225,39.239,3.886,27.225,38.807,0.743,50.386,73.968,3.866,2,2,"lognormal",1000000,"Set 4.1 TF (low SP) Completion Times - Lognormal ln",0.4,"Rand","Rand","0.4"
"Set 4.1 TF (low SP)_EV154",15,30,32.5,3.72,42.89,34.167,3.75,43.02,34.128,8.023,44.932,60,147,5.395,26.039,36.937,3.891,26.039,36.441,0.867,48.46,74.112,6.127,2,2,"lognormal",1000000,"Set 4.1 TF (low SP) Completion Times - Lognormal ln",0.4,"Rand","Rand","0.4"
"Set 4.1 TF (low SP)_EV155",24.5,49,53.083,5.12,70.05,55.806,6.125,70.26,55.742,13.105,73.39,98,66,5.515,38.826,55.841,5.442,38.826,55.342,0.582,70.808,94.028,3.715,2,2,"lognormal",1000000,"Set 4.1 TF (low SP) Completion Times - Lognormal ln",0.4,"Rand","Rand","0.4"
"Set 4.1 TF (low SP)_EV156",21.5,43,46.583,4.88,61.48,48.972,5.375,61.66,48.917,11.5,64.403,86,96,5.333,35.718,50.459,5.081,35.718,49.936,0.663,64.732,96.373,4.628,2,2,"lognormal",1000000,"Set 4.1 TF (low SP) Completion Times - Lognormal ln",0.4,"Rand","Rand","0.4"
"Set 4.1 TF (low SP)_EV157",18,36,39,4.37,51.47,41,4.5,51.62,40.954,9.628,53.919,72,64,5.625,29.645,42.913,4.51,29.645,42.405,0.726,55.786,82.944,3.72,2,2,"lognormal",1000000,"Set 4.1 TF (low SP) Completion Times - Lognormal ln",0.4,"Rand","Rand","0.4"
"Set 4.1 TF (low SP)_EV158",18.5,37,40.083,4.15,52.9,42.139,4.625,53.05,42.091,9.896,55.417,74,79,5.177,29.465,42.324,4.404,29.465,41.868,0.665,54.723,81.739,4.072,2,2,"lognormal",1000000,"Set 4.1 TF (low SP) Completion Times - Lognormal ln",0.4,"Rand","Rand","0.4"
"Set 4.1 TF (low SP)_EV159",14.5,29,31.417,3.67,41.46,33.028,3.625,41.58,32.99,7.756,43.435,58,88,5.148,24.979,35.662,3.734,24.979,35.201,0.833,46.617,73.069,4.269,2,2,"lognormal",1000000,"Set 4.1 TF (low SP) Completion Times - Lognormal ln",0.4,"Rand","Rand","0.4"
"Set 4.1 TF (low SP)_EV160",21.5,43,46.583,4.68,61.48,48.972,5.375,61.66,48.917,11.5,64.403,86,73,5.575,34.003,49.021,4.975,34.003,48.525,0.644,62.924,88.624,3.975,2,2,"lognormal",1000000,"Set 4.1 TF (low SP) Completion Times - Lognormal ln",0.4,"Rand","Rand","0.4"
"Set 4.1 TF (low SP)_EV161",17.5,35,37.917,3.9,50.04,39.861,4.375,50.19,39.816,9.361,52.421,70,107,5.346,29.665,42.51,4.165,29.665,42.047,0.728,54.439,80.202,4.891,2,2,"lognormal",1000000,"Set 4.1 TF (low SP) Completion Times - Lognormal ln",0.4,"Rand","Rand","0.4"
"Set 4.1 TF (low SP)_EV162",20,40,43.333,4.6,57.19,45.556,5,57.36,45.504,10.698,59.91,80,89,5.416,30.878,46.3,4.76,30.878,45.804,0.678,59.748,90.056,4.402,2,2,"lognormal",1000000,"Set 4.1 TF (low SP) Completion Times - Lognormal ln",0.4,"Rand","Rand","0.4"
"Set 4.1 TF (low SP)_EV163",16.5,33,35.75,4.22,47.18,37.583,4.125,47.32,37.541,8.826,49.426,66,108,5.213,26.837,39.253,4.207,26.837,38.755,0.783,51.433,80.097,5.027,2,2,"lognormal",1000000,"Set 4.1 TF (low SP) Completion Times - Lognormal ln",0.4,"Rand","Rand","0.4"
"Set 4.1 TF (low SP)_EV164",20.5,41,44.417,4.26,58.62,46.694,5.125,58.79,46.642,10.965,61.408,82,87,5.299,32.836,47.289,4.524,32.836,46.862,0.604,59.842,81.695,4.503,2,2,"lognormal",1000000,"Set 4.1 TF (low SP) Completion Times - Lognormal ln",0.4,"Rand","Rand","0.4"
"Set 4.1 TF (low SP)_EV165",17.5,35,37.917,4.45,50.04,39.861,4.375,50.19,39.816,9.361,52.421,70,56,5.607,27.484,41.71,4.479,27.484,41.203,0.73,54.507,77.891,3.568,2,2,"lognormal",1000000,"Set 4.1 TF (low SP) Completion Times - Lognormal ln",0.4,"Rand","Rand","0.4"
"Set 4.1 TF (low SP)_EV166",21.5,43,46.583,4.58,61.48,48.972,5.375,61.66,48.917,11.5,64.403,86,72,5.542,34.584,49.521,4.818,34.584,49.046,0.625,62.94,87.66,4.088,2,2,"lognormal",1000000,"Set 4.1 TF (low SP) Completion Times - Lognormal ln",0.4,"Rand","Rand","0.4"
"Set 4.1 TF (low SP)_EV167",22,44,47.667,4.64,62.91,50.111,5.5,63.09,50.054,11.768,65.901,88,100,5.57,34.79,50.687,4.809,34.79,50.211,0.631,64.079,92.491,4.803,2,2,"lognormal",1000000,"Set 4.1 TF (low SP) Completion Times - Lognormal ln",0.4,"Rand","Rand","0.4"
"Set 4.1 TF (low SP)_EV168",21.5,43,46.583,4.62,61.48,48.972,5.375,61.66,48.917,11.5,64.403,86,71,5.958,34.815,50.074,4.834,34.815,49.595,0.626,63.516,92.078,4.064,2,2,"lognormal",1000000,"Set 4.1 TF (low SP) Completion Times - Lognormal ln",0.4,"Rand","Rand","0.4"
"Set 4.1 TF (low SP)_EV169",18.5,37,40.083,4.35,52.9,42.139,4.625,53.05,42.091,9.896,55.417,74,65,5.6,29.385,43.433,4.52,29.385,42.936,0.724,56.316,85.474,3.836,2,2,"lognormal",1000000,"Set 4.1 TF (low SP) Completion Times - Lognormal ln",0.4,"Rand","Rand","0.4"
"Set 4.1 TF (low SP)_EV170",18.5,37,40.083,4.67,52.9,42.139,4.625,53.05,42.091,9.896,55.417,74,78,5.641,29.15,43.54,4.729,29.15,43.009,0.728,57.062,88.743,4.3,2,2,"lognormal",1000000,"Set 4.1 TF (low SP) Completion Times - Lognormal ln",0.4,"Rand","Rand","0.4"
"Set 4.1 TF (low SP)_EV171",19,38,41.167,4.77,54.33,43.278,4.75,54.49,43.229,10.163,56.914,76,57,5.526,32.262,45.723,4.468,32.262,45.224,0.747,58.6,88.273,3.526,2,2,"lognormal",1000000,"Set 4.1 TF (low SP) Completion Times - Lognormal ln",0.4,"Rand","Rand","0.4"
"Set 4.1 TF (low SP)_EV172",19.5,39,42.25,4.38,55.76,44.417,4.875,55.92,44.366,10.43,58.412,78,81,5.296,31.089,45.51,4.638,31.089,45.013,0.691,58.662,83.537,4.283,2,2,"lognormal",1000000,"Set 4.1 TF (low SP) Completion Times - Lognormal ln",0.4,"Rand","Rand","0.4"
"Set 4.1 TF (low SP)_EV173",21.5,43,46.583,4.93,61.48,48.972,5.375,61.66,48.917,11.5,64.403,86,89,5.382,34.344,50.115,5.12,34.344,49.608,0.646,64.451,108.825,4.435,2,2,"lognormal",1000000,"Set 4.1 TF (low SP) Completion Times - Lognormal ln",0.4,"Rand","Rand","0.4"
"Set 4.1 TF (low SP)_EV174",17,34,36.833,4.17,48.61,38.722,4.25,48.75,38.678,9.093,50.923,68,92,5.272,28.745,41.199,4.224,28.745,40.736,0.722,53.26,80.352,4.556,2,2,"lognormal",1000000,"Set 4.1 TF (low SP) Completion Times - Lognormal ln",0.4,"Rand","Rand","0.4"
"Set 4.1 TF (low SP)_EV175",22.5,45,48.75,4.8,64.34,51.25,5.625,64.52,51.192,12.035,67.399,90,98,5.388,35.871,51.801,5.152,35.871,51.309,0.617,66.106,103.101,4.833,2,2,"lognormal",1000000,"Set 4.1 TF (low SP) Completion Times - Lognormal ln",0.4,"Rand","Rand","0.4"
"Set 4.1 TF (low SP)_EV176",19.5,39,42.25,4.47,55.76,44.417,4.875,55.92,44.366,10.43,58.412,78,95,5.305,32.428,46.394,4.758,32.428,45.906,0.664,59.798,84.976,4.516,2,2,"lognormal",1000000,"Set 4.1 TF (low SP) Completion Times - Lognormal ln",0.4,"Rand","Rand","0.4"
"Set 4.1 TF (low SP)_EV177",19,38,41.167,4.36,54.33,43.278,4.75,54.49,43.229,10.163,56.914,76,81,5.284,30.894,45.268,4.475,30.894,44.821,0.638,57.777,82.56,4.234,2,2,"lognormal",1000000,"Set 4.1 TF (low SP) Completion Times - Lognormal ln",0.4,"Rand","Rand","0.4"
"Set 4.1 TF (low SP)_EV178",20,40,43.333,4.78,57.19,45.556,5,57.36,45.504,10.698,59.91,80,85,5.388,33.433,47.712,4.814,33.433,47.171,0.735,61.498,98.881,4.378,2,2,"lognormal",1000000,"Set 4.1 TF (low SP) Completion Times - Lognormal ln",0.4,"Rand","Rand","0.4"
"Set 4.1 TF (low SP)_EV179",20.5,41,44.417,4.29,58.62,46.694,5.125,58.79,46.642,10.965,61.408,82,73,5.616,32.979,47.696,4.566,32.979,47.273,0.59,60.291,81.55,4.292,2,2,"lognormal",1000000,"Set 4.1 TF (low SP) Completion Times - Lognormal ln",0.4,"Rand","Rand","0.4"
"Set 4.1 TF (low SP)_EV180",19.5,39,42.25,4.32,55.76,44.417,4.875,55.92,44.366,10.43,58.412,78,121,5.479,30.722,44.946,4.527,30.722,44.461,0.695,57.79,85.298,5.505,2,2,"lognormal",1000000,"Set 4.1 TF (low SP) Completion Times - Lognormal ln",0.4,"Rand","Rand","0.4"
"Set 4.1 TF (low SP)_EV181",18.5,37,40.083,4.42,52.9,42.139,4.625,53.05,42.091,9.896,55.417,74,90,5.133,30.755,44.139,4.496,30.755,43.649,0.721,56.958,84.203,4.267,2,2,"lognormal",1000000,"Set 4.1 TF (low SP) Completion Times - Lognormal ln",0.4,"Rand","Rand","0.4"
"Set 4.1 TF (low SP)_EV182",13.5,27,29.25,3.23,38.6,30.75,3.375,38.71,30.715,7.221,40.439,54,63,5.254,22.087,32.657,3.646,22.087,32.217,0.823,43.312,70.455,3.633,2,2,"lognormal",1000000,"Set 4.1 TF (low SP) Completion Times - Lognormal ln",0.4,"Rand","Rand","0.4"
"Set 4.1 TF (low SP)_EV183",16.5,33,35.75,3.93,47.18,37.583,4.125,47.32,37.541,8.826,49.426,66,62,5.661,26.941,39.228,4.115,26.941,38.777,0.724,50.96,80.623,3.677,2,2,"lognormal",1000000,"Set 4.1 TF (low SP) Completion Times - Lognormal ln",0.4,"Rand","Rand","0.4"
"Set 4.1 TF (low SP)_EV184",21,42,45.5,4.47,60.05,47.833,5.25,60.22,47.779,11.233,62.905,84,92,5.533,34.456,49.214,4.805,34.456,48.73,0.65,62.689,91.007,4.528,2,2,"lognormal",1000000,"Set 4.1 TF (low SP) Completion Times - Lognormal ln",0.4,"Rand","Rand","0.4"
"Set 4.1 TF (low SP)_EV185",15,30,32.5,3.34,42.89,34.167,3.75,43.02,34.128,8.023,44.932,60,84,5.036,24.921,35.524,3.525,24.921,35.143,0.727,45.623,69.386,4.076,2,2,"lognormal",1000000,"Set 4.1 TF (low SP) Completion Times - Lognormal ln",0.4,"Rand","Rand","0.4"
"Set 4.1 TF (low SP)_EV186",17.5,35,37.917,4.12,50.04,39.861,4.375,50.19,39.816,9.361,52.421,70,62,5.403,28.598,40.707,4.155,28.598,40.229,0.745,52.615,75.23,3.555,2,2,"lognormal",1000000,"Set 4.1 TF (low SP) Completion Times - Lognormal ln",0.4,"Rand","Rand","0.4"
"Set 4.1 TF (low SP)_EV187",19.5,39,42.25,4.24,55.76,44.417,4.875,55.92,44.366,10.43,58.412,78,61,5.59,31.4,44.764,4.416,31.4,44.293,0.673,57.189,79.631,3.677,2,2,"lognormal",1000000,"Set 4.1 TF (low SP) Completion Times - Lognormal ln",0.4,"Rand","Rand","0.4"
"Set 4.1 TF (low SP)_EV188",18,36,39,4.23,51.47,41,4.5,51.62,40.954,9.628,53.919,72,103,5.408,28.375,42.199,4.438,28.375,41.726,0.698,54.783,77.373,4.783,2,2,"lognormal",1000000,"Set 4.1 TF (low SP) Completion Times - Lognormal ln",0.4,"Rand","Rand","0.4"
"Set 4.1 TF (low SP)_EV189",20,40,43.333,4.62,57.19,45.556,5,57.36,45.504,10.698,59.91,80,73,5.356,31.591,46.095,4.8,31.591,45.563,0.714,59.739,92.183,4.095,2,2,"lognormal",1000000,"Set 4.1 TF (low SP) Completion Times - Lognormal ln",0.4,"Rand","Rand","0.4"
"Set 4.1 TF (low SP)_EV190",17,34,36.833,3.66,48.61,38.722,4.25,48.75,38.678,9.093,50.923,68,88,5.341,27.594,39.901,3.949,27.594,39.468,0.722,51.169,75.899,4.299,2,2,"lognormal",1000000,"Set 4.1 TF (low SP) Completion Times - Lognormal ln",0.4,"Rand","Rand","0.4"
"Set 4.1 TF (low SP)_EV191",14,28,30.333,3.72,40.03,31.889,3.5,40.15,31.853,7.488,41.937,56,73,5.589,23.736,34.156,3.626,23.736,33.705,0.842,44.807,68.567,4.04,2,2,"lognormal",1000000,"Set 4.1 TF (low SP) Completion Times - Lognormal ln",0.4,"Rand","Rand","0.4"
"Set 4.1 TF (low SP)_EV192",16.5,33,35.75,3.96,47.18,37.583,4.125,47.32,37.541,8.826,49.426,66,71,5.465,26.812,39.084,4.044,26.812,38.629,0.731,50.631,73.303,3.927,2,2,"lognormal",1000000,"Set 4.1 TF (low SP) Completion Times - Lognormal ln",0.4,"Rand","Rand","0.4"
"Set 4.1 TF (low SP)_EV193",17.5,35,37.917,4.13,50.04,39.861,4.375,50.19,39.816,9.361,52.421,70,68,5.441,30.111,42.624,4.145,30.111,42.146,0.767,54.616,82.944,3.745,2,2,"lognormal",1000000,"Set 4.1 TF (low SP) Completion Times - Lognormal ln",0.4,"Rand","Rand","0.4"
"Set 4.1 TF (low SP)_EV194",14.5,29,31.417,3.78,41.46,33.028,3.625,41.58,32.99,7.756,43.435,58,67,5.493,23.945,35.324,4.011,23.945,34.816,0.842,47.095,74.8,3.747,2,2,"lognormal",1000000,"Set 4.1 TF (low SP) Completion Times - Lognormal ln",0.4,"Rand","Rand","0.4"
"Set 4.1 TF (low SP)_EV195",21.5,43,46.583,4.63,61.48,48.972,5.375,61.66,48.917,11.5,64.403,86,93,5.172,34.546,50.685,4.903,34.546,50.219,0.599,64.258,88.916,4.441,2,2,"lognormal",1000000,"Set 4.1 TF (low SP) Completion Times - Lognormal ln",0.4,"Rand","Rand","0.4"
"Set 4.1 TF (low SP)_EV196",17.5,35,37.917,4.39,50.04,39.861,4.375,50.19,39.816,9.361,52.421,70,68,5.221,27.954,41.138,4.446,27.954,40.625,0.741,53.868,79.58,3.787,2,2,"lognormal",1000000,"Set 4.1 TF (low SP) Completion Times - Lognormal ln",0.4,"Rand","Rand","0.4"
"Set 4.1 TF (low SP)_EV197",17,34,36.833,3.97,48.61,38.722,4.25,48.75,38.678,9.093,50.923,68,106,5.358,27.679,40.1,4.187,27.679,39.628,0.738,52.088,85.19,5.08,2,2,"lognormal",1000000,"Set 4.1 TF (low SP) Completion Times - Lognormal ln",0.4,"Rand","Rand","0.4"
"Set 4.1 TF (low SP)_EV198",15.5,31,33.583,3.56,44.32,35.306,3.875,44.45,35.266,8.291,46.43,62,44,5.477,25.722,36.757,3.794,25.722,36.319,0.781,47.746,74.133,3.036,2,2,"lognormal",1000000,"Set 4.1 TF (low SP) Completion Times - Lognormal ln",0.4,"Rand","Rand","0.4"
"Set 4.1 TF (low SP)_EV199",22,44,47.667,4.81,62.91,50.111,5.5,63.09,50.054,11.768,65.901,88,61,5.443,35.043,50.872,5.093,35.043,50.375,0.629,65.044,90.835,3.62,2,2,"lognormal",1000000,"Set 4.1 TF (low SP) Completion Times - Lognormal ln",0.4,"Rand","Rand","0.4"
"Set 4.1 TF (low SP)_EV200",15,30,32.5,3.84,42.89,34.167,3.75,43.02,34.128,8.023,44.932,60,109,5.11,25.034,36.422,3.922,25.034,35.927,0.845,47.941,73.221,4.864,2,2,"lognormal",1000000,"Set 4.1 TF (low SP) Completion Times - Lognormal ln",0.4,"Rand","Rand","0.4"
"Set 4.1 TF (low SP)_EV201",17.5,35,37.917,4.28,50.04,39.861,4.375,50.19,39.816,9.361,52.421,70,44,4.795,28.06,41.009,4.485,28.06,40.504,0.72,53.811,80.757,2.915,2,2,"lognormal",1000000,"Set 4.1 TF (low SP) Completion Times - Lognormal ln",0.6,"Rand","Rand","0.6"
"Set 4.1 TF (low SP)_EV202",20,40,43.333,4.73,57.19,45.556,5,57.36,45.504,10.698,59.91,80,34,4.882,30.774,46.132,4.906,30.774,45.605,0.693,60.013,108.079,2.634,2,2,"lognormal",1000000,"Set 4.1 TF (low SP) Completion Times - Lognormal ln",0.6,"Rand","Rand","0.6"
"Set 4.1 TF (low SP)_EV203",15.5,31,33.583,3.96,44.32,35.306,3.875,44.45,35.266,8.291,46.43,62,45,4.622,24.004,36.044,4.054,24.004,35.545,0.823,47.874,82.352,2.864,2,2,"lognormal",1000000,"Set 4.1 TF (low SP) Completion Times - Lognormal ln",0.6,"Rand","Rand","0.6"
"Set 4.1 TF (low SP)_EV204",14,28,30.333,3.72,40.03,31.889,3.5,40.15,31.853,7.488,41.937,56,43,4.628,22.73,34.005,3.856,22.73,33.534,0.815,45.209,72.701,2.844,2,2,"lognormal",1000000,"Set 4.1 TF (low SP) Completion Times - Lognormal ln",0.6,"Rand","Rand","0.6"
"Set 4.1 TF (low SP)_EV205",16.5,33,35.75,3.56,47.18,37.583,4.125,47.32,37.541,8.826,49.426,66,43,4.767,26.212,37.65,3.777,26.212,37.279,0.631,48.211,70.923,2.833,2,2,"lognormal",1000000,"Set 4.1 TF (low SP) Completion Times - Lognormal ln",0.6,"Rand","Rand","0.6"
