"Filepath","Optimistic","CPM","PERT","PERT.SD","PERT..99..","BB.2.Mean","BB.2.SD","BB.2..99..","Lognormal.Mean","Lognormal.SD","Lognormal..99..","Pessimistic","Number.of.Paths","Average.Nodes.Path","Sim.Min","Sim.Mean","Sim.SD","Sim.Mode","Sim.Median","Sim.Skewness","Sim.99.","Sim.Max","Sim.Time..Seconds.","a...ml..","b...ml..","Activity.Distribution","Number.of.Simulations","source_file","SP","LA","AD","TF"
"Set 4.1 TF (low SP)_EV292",12.5,25,27.083,3.68,35.74,28.472,3.125,35.85,28.44,6.686,37.444,50,35,4.714,18.343,28.377,2.89,18.343,28.143,0.438,35.987,44.247,2.189,2,2,"beta",1000000,"Set 4.1 TF (low SP) Completion Times - Beta",0.6,"Rand","Rand","0.6"
"Set 4.1 TF (low SP)_EV293",20.5,41,44.417,4.34,58.62,46.694,5.125,58.79,46.642,10.965,61.408,82,51,4.725,28.391,44.462,4.296,28.391,44.352,0.147,54.78,65.052,2.667,2,2,"beta",1000000,"Set 4.1 TF (low SP) Completion Times - Beta",0.6,"Rand","Rand","0.6"
"Set 4.1 TF (low SP)_EV294",19,38,41.167,4.27,54.33,43.278,4.75,54.49,43.229,10.163,56.914,76,61,4.689,26.24,42.221,4.115,26.24,42.107,0.148,52.098,62.002,3.241,2,2,"beta",1000000,"Set 4.1 TF (low SP) Completion Times - Beta",0.6,"Rand","Rand","0.6"
"Set 4.1 TF (low SP)_EV295",15,30,32.5,3.5,42.89,34.167,3.75,43.02,34.128,8.023,44.932,60,40,4.675,21.231,32.557,3.429,21.231,32.43,0.21,40.876,49.532,2.355,2,2,"beta",1000000,"Set 4.1 TF (low SP) Completion Times - Beta",0.6,"Rand","Rand","0.6"
"Set 4.1 TF (low SP)_EV296",17.5,35,37.917,3.93,50.04,39.861,4.375,50.19,39.816,9.361,52.421,70,46,4.674,25.082,39.096,3.533,25.082,38.967,0.201,47.739,59.309,2.478,2,2,"beta",1000000,"Set 4.1 TF (low SP) Completion Times - Beta",0.6,"Rand","Rand","0.6"
"Set 4.1 TF (low SP)_EV297",18,36,39,4.36,51.47,41,4.5,51.62,40.954,9.628,53.919,72,23,4.87,26.63,40.662,3.718,26.63,40.541,0.186,49.76,59.138,1.972,2,2,"beta",1000000,"Set 4.1 TF (low SP) Completion Times - Beta",0.6,"Rand","Rand","0.6"
"Set 4.1 TF (low SP)_EV298",14.5,29,31.417,3.15,41.46,33.028,3.625,41.58,32.99,7.756,43.435,58,57,4.93,22.073,32.869,2.782,22.073,32.761,0.211,39.691,46.642,2.951,2,2,"beta",1000000,"Set 4.1 TF (low SP) Completion Times - Beta",0.6,"Rand","Rand","0.6"
"Set 4.1 TF (low SP)_EV299",15.5,31,33.583,4.07,44.32,35.306,3.875,44.45,35.266,8.291,46.43,62,33,4.97,22.241,35.007,3.586,22.241,34.88,0.194,43.703,52.556,2.13,2,2,"beta",1000000,"Set 4.1 TF (low SP) Completion Times - Beta",0.6,"Rand","Rand","0.6"
"Set 4.1 TF (low SP)_EV300",15,30,32.5,3.89,42.89,34.167,3.75,43.02,34.128,8.023,44.932,60,48,4.625,19.717,32.816,3.654,19.717,32.644,0.248,41.824,50.822,2.54,2,2,"beta",1000000,"Set 4.1 TF (low SP) Completion Times - Beta",0.6,"Rand","Rand","0.6"
"Set 4.1 TF (low SP)_EV301",19,38,41.167,4.02,54.33,43.278,4.75,54.49,43.229,10.163,56.914,76,25,4.04,25.228,41.164,4.014,25.228,41.068,0.132,50.779,61.257,1.826,2,2,"beta",1000000,"Set 4.1 TF (low SP) Completion Times - Beta",0.8,"Rand","Rand","0.8"
"Set 4.1 TF (low SP)_EV302",21.5,43,46.583,4.56,61.48,48.972,5.375,61.66,48.917,11.5,64.403,86,27,4.037,28.307,46.584,4.563,28.307,46.48,0.129,57.503,69.088,1.876,2,2,"beta",1000000,"Set 4.1 TF (low SP) Completion Times - Beta",0.8,"Rand","Rand","0.8"
"Set 4.1 TF (low SP)_EV303",14,28,30.333,3.14,40.03,31.889,3.5,40.15,31.853,7.488,41.937,56,36,4.111,19.058,30.657,3.019,19.058,30.572,0.168,37.957,45.132,2.172,2,2,"beta",1000000,"Set 4.1 TF (low SP) Completion Times - Beta",0.8,"Rand","Rand","0.8"
"Set 4.1 TF (low SP)_EV304",15,30,32.5,3.81,42.89,34.167,3.75,43.02,34.128,8.023,44.932,60,25,4.12,20.24,32.949,3.567,20.24,32.813,0.214,41.642,50.467,1.855,2,2,"beta",1000000,"Set 4.1 TF (low SP) Completion Times - Beta",0.8,"Rand","Rand","0.8"
"Set 4.1 TF (low SP)_EV305",11,22,23.833,2.87,31.45,25.056,2.75,31.55,25.027,5.884,32.95,44,31,4.129,14.984,23.997,2.745,14.984,23.812,0.3,30.715,36.293,1.98,2,2,"beta",1000000,"Set 4.1 TF (low SP) Completion Times - Beta",0.8,"Rand","Rand","0.8"
"Set 4.1 TF (low SP)_EV306",20.5,41,44.417,4.59,58.62,46.694,5.125,58.79,46.642,10.965,61.408,82,31,4.129,28.189,45.313,4.483,28.189,45.215,0.12,55.994,67.185,1.953,2,2,"beta",1000000,"Set 4.1 TF (low SP) Completion Times - Beta",0.8,"Rand","Rand","0.8"
"Set 4.1 TF (low SP)_EV307",19,38,41.167,3.97,54.33,43.278,4.75,54.49,43.229,10.163,56.914,76,27,4.148,26.155,41.217,3.941,26.155,41.127,0.13,50.668,59.784,1.897,2,2,"beta",1000000,"Set 4.1 TF (low SP) Completion Times - Beta",0.8,"Rand","Rand","0.8"
"Set 4.1 TF (low SP)_EV308",16.5,33,35.75,3.86,47.18,37.583,4.125,47.32,37.541,8.826,49.426,66,25,4.04,21.716,35.751,3.859,21.716,35.655,0.145,45.01,54.287,1.821,2,2,"beta",1000000,"Set 4.1 TF (low SP) Completion Times - Beta",0.8,"Rand","Rand","0.8"
"Set 4.1 TF (low SP)_EV309",16,32,34.667,3.62,45.75,36.444,4,45.88,36.403,8.558,47.928,64,25,4.04,21.917,34.768,3.55,21.917,34.664,0.168,43.352,51.653,1.806,2,2,"beta",1000000,"Set 4.1 TF (low SP) Completion Times - Beta",0.8,"Rand","Rand","0.8"
"Set 4.1 TF (low SP)_EV310",9,18,19.5,2.09,25.73,20.5,2.25,25.81,20.477,4.814,26.959,36,26,4.115,13.618,20.647,1.814,13.618,20.575,0.224,25.132,30.194,1.871,2,2,"beta",1000000,"Set 4.1 TF (low SP) Completion Times - Beta",0.8,"Rand","Rand","0.8"
"Set 4.1 TF (low SP)_EV311",18,36,39,4.17,51.47,41,4.5,51.62,40.954,9.628,53.919,72,27,4.148,23.978,39.001,4.164,23.978,38.89,0.146,48.974,59.268,1.917,2,2,"beta",1000000,"Set 4.1 TF (low SP) Completion Times - Beta",0.8,"Rand","Rand","0.8"
"Set 4.1 TF (low SP)_EV312",12.5,25,27.083,2.95,35.74,28.472,3.125,35.85,28.44,6.686,37.444,50,27,4.111,16.767,27.108,2.929,16.767,27.026,0.157,34.134,40.939,1.894,2,2,"beta",1000000,"Set 4.1 TF (low SP) Completion Times - Beta",0.8,"Rand","Rand","0.8"
"Set 4.1 TF (low SP)_EV313",14,28,30.333,3.37,40.03,31.889,3.5,40.15,31.853,7.488,41.937,56,28,4.143,19.164,30.831,3.271,19.164,30.743,0.15,38.658,45.674,1.923,2,2,"beta",1000000,"Set 4.1 TF (low SP) Completion Times - Beta",0.8,"Rand","Rand","0.8"
"Set 4.1 TF (low SP)_EV314",19.5,39,42.25,4.32,55.76,44.417,4.875,55.92,44.366,10.43,58.412,78,28,4.107,24.722,42.256,4.316,24.722,42.159,0.128,52.572,61.47,1.896,2,2,"beta",1000000,"Set 4.1 TF (low SP) Completion Times - Beta",0.8,"Rand","Rand","0.8"
"Set 4.1 TF (low SP)_EV315",15.5,31,33.583,3.61,44.32,35.306,3.875,44.45,35.266,8.291,46.43,62,26,4.115,20.233,33.58,3.613,20.233,33.482,0.15,42.226,50.024,1.843,2,2,"beta",1000000,"Set 4.1 TF (low SP) Completion Times - Beta",0.8,"Rand","Rand","0.8"
"Set 4.1 TF (low SP)_EV316",12.5,25,27.083,3.63,35.74,28.472,3.125,35.85,28.44,6.686,37.444,50,29,4.138,16.21,27.921,3.338,16.21,27.772,0.231,36.1,42.644,1.934,2,2,"beta",1000000,"Set 4.1 TF (low SP) Completion Times - Beta",0.8,"Rand","Rand","0.8"
"Set 4.1 TF (low SP)_EV317",14,28,30.333,3.43,40.03,31.889,3.5,40.15,31.853,7.488,41.937,56,26,4.077,18.955,30.365,3.382,18.955,30.234,0.215,38.553,46.671,1.804,2,2,"beta",1000000,"Set 4.1 TF (low SP) Completion Times - Beta",0.8,"Rand","Rand","0.8"
"Set 4.1 TF (low SP)_EV318",13.5,27,29.25,3.29,38.6,30.75,3.375,38.71,30.715,7.221,40.439,54,25,4.12,17.648,29.474,3.167,17.648,29.364,0.192,37.147,45.453,1.851,2,2,"beta",1000000,"Set 4.1 TF (low SP) Completion Times - Beta",0.8,"Rand","Rand","0.8"
"Set 4.1 TF (low SP)_EV319",17,34,36.833,3.95,48.61,38.722,4.25,48.75,38.678,9.093,50.923,68,30,4.133,21.787,36.833,3.947,21.787,36.733,0.141,46.276,55.946,1.951,2,2,"beta",1000000,"Set 4.1 TF (low SP) Completion Times - Beta",0.8,"Rand","Rand","0.8"
"Set 4.1 TF (low SP)_EV320",23,46,49.833,4.73,65.77,52.389,5.75,65.96,52.33,12.303,68.896,92,25,4.12,30.896,49.831,4.73,30.896,49.739,0.116,61.137,72.902,1.838,2,2,"beta",1000000,"Set 4.1 TF (low SP) Completion Times - Beta",0.8,"Rand","Rand","0.8"
"Set 4.1 TF (low SP)_EV321",17.5,35,37.917,4.38,50.04,39.861,4.375,50.19,39.816,9.361,52.421,70,24,4.083,23.273,39.029,4.122,23.273,38.925,0.145,48.926,57.968,1.803,2,2,"beta",1000000,"Set 4.1 TF (low SP) Completion Times - Beta",0.8,"Rand","Rand","0.8"
"Set 4.1 TF (low SP)_EV322",14.5,29,31.417,3.36,41.46,33.028,3.625,41.58,32.99,7.756,43.435,58,28,4.071,19.448,31.606,3.203,19.448,31.465,0.234,39.49,47.347,1.914,2,2,"beta",1000000,"Set 4.1 TF (low SP) Completion Times - Beta",0.8,"Rand","Rand","0.8"
"Set 4.1 TF (low SP)_EV323",19,38,41.167,4.39,54.33,43.278,4.75,54.49,43.229,10.163,56.914,76,36,4.167,25.851,42.115,4.221,25.851,42.026,0.118,52.143,62.863,2.081,2,2,"beta",1000000,"Set 4.1 TF (low SP) Completion Times - Beta",0.8,"Rand","Rand","0.8"
"Set 4.1 TF (low SP)_EV324",14.5,29,31.417,3.56,41.46,33.028,3.625,41.58,32.99,7.756,43.435,58,25,3.92,18.281,31.423,3.544,18.281,31.307,0.184,39.934,48.859,1.808,2,2,"beta",1000000,"Set 4.1 TF (low SP) Completion Times - Beta",0.8,"Rand","Rand","0.8"
"Set 4.1 TF (low SP)_EV325",15.5,31,33.583,3.54,44.32,35.306,3.875,44.45,35.266,8.291,46.43,62,29,4.069,19.896,33.586,3.536,19.896,33.494,0.149,42.06,50.751,1.874,2,2,"beta",1000000,"Set 4.1 TF (low SP) Completion Times - Beta",0.8,"Rand","Rand","0.8"
"Set 4.1 TF (low SP)_EV326",22.5,45,48.75,4.79,64.34,51.25,5.625,64.52,51.192,12.035,67.399,90,27,4.074,31.436,48.76,4.782,31.436,48.658,0.129,60.187,70.356,1.883,2,2,"beta",1000000,"Set 4.1 TF (low SP) Completion Times - Beta",0.8,"Rand","Rand","0.8"
"Set 4.1 TF (low SP)_EV327",18,36,39,4.12,51.47,41,4.5,51.62,40.954,9.628,53.919,72,27,4.111,23.643,38.998,4.123,23.643,38.906,0.135,48.857,58.465,1.912,2,2,"beta",1000000,"Set 4.1 TF (low SP) Completion Times - Beta",0.8,"Rand","Rand","0.8"
"Set 4.1 TF (low SP)_EV328",21.5,43,46.583,4.84,61.48,48.972,5.375,61.66,48.917,11.5,64.403,86,30,4.133,28.323,46.582,4.839,28.323,46.472,0.132,58.143,68.571,1.984,2,2,"beta",1000000,"Set 4.1 TF (low SP) Completion Times - Beta",0.8,"Rand","Rand","0.8"
"Set 4.1 TF (low SP)_EV329",18.5,37,40.083,3.99,52.9,42.139,4.625,53.05,42.091,9.896,55.417,74,31,4.032,23.84,40.086,3.989,23.84,39.994,0.13,49.641,58.988,1.964,2,2,"beta",1000000,"Set 4.1 TF (low SP) Completion Times - Beta",0.8,"Rand","Rand","0.8"
"Set 4.1 TF (low SP)_EV330",10,20,21.667,3.08,28.59,22.778,2.5,28.68,22.752,5.349,29.955,40,23,4.043,14.149,22.127,2.686,14.149,21.875,0.445,29.049,35.713,1.786,2,2,"beta",1000000,"Set 4.1 TF (low SP) Completion Times - Beta",0.8,"Rand","Rand","0.8"
"Set 4.1 TF (low SP)_EV331",19.5,39,42.25,4.24,55.76,44.417,4.875,55.92,44.366,10.43,58.412,78,28,4.036,25.747,42.249,4.24,25.747,42.148,0.13,52.381,61.472,1.862,2,2,"beta",1000000,"Set 4.1 TF (low SP) Completion Times - Beta",0.8,"Rand","Rand","0.8"
"Set 4.1 TF (low SP)_EV332",19,38,41.167,3.95,54.33,43.278,4.75,54.49,43.229,10.163,56.914,76,27,4.148,24.528,41.169,3.952,24.528,41.088,0.122,50.625,60.349,1.884,2,2,"beta",1000000,"Set 4.1 TF (low SP) Completion Times - Beta",0.8,"Rand","Rand","0.8"
"Set 4.1 TF (low SP)_EV333",13.5,27,29.25,3.07,38.6,30.75,3.375,38.71,30.715,7.221,40.439,54,28,4.107,19.254,29.819,2.943,19.254,29.736,0.159,36.892,43.639,1.904,2,2,"beta",1000000,"Set 4.1 TF (low SP) Completion Times - Beta",0.8,"Rand","Rand","0.8"
"Set 4.1 TF (low SP)_EV334",15,30,32.5,3.39,42.89,34.167,3.75,43.02,34.128,8.023,44.932,60,27,4.074,20.054,32.503,3.39,20.054,32.413,0.142,40.606,48.667,1.842,2,2,"beta",1000000,"Set 4.1 TF (low SP) Completion Times - Beta",0.8,"Rand","Rand","0.8"
"Set 4.1 TF (low SP)_EV335",17.5,35,37.917,4.22,50.04,39.861,4.375,50.19,39.816,9.361,52.421,70,28,4.107,22.837,37.916,4.218,22.837,37.804,0.152,48.051,57.249,1.898,2,2,"beta",1000000,"Set 4.1 TF (low SP) Completion Times - Beta",0.8,"Rand","Rand","0.8"
"Set 4.1 TF (low SP)_EV336",12,24,26,3.2,34.31,27.333,3,34.41,27.302,6.419,35.946,48,24,4.042,15.078,26.033,3.154,15.078,25.891,0.228,33.66,40.011,1.83,2,2,"beta",1000000,"Set 4.1 TF (low SP) Completion Times - Beta",0.8,"Rand","Rand","0.8"
"Set 4.1 TF (low SP)_EV337",18,36,39,4.02,51.47,41,4.5,51.62,40.954,9.628,53.919,72,23,4.043,23.781,39.003,4.006,23.781,38.9,0.145,48.623,58.418,1.795,2,2,"beta",1000000,"Set 4.1 TF (low SP) Completion Times - Beta",0.8,"Rand","Rand","0.8"
"Set 4.1 TF (low SP)_EV338",15,30,32.5,3.74,42.89,34.167,3.75,43.02,34.128,8.023,44.932,60,25,3.88,19.223,32.499,3.736,19.223,32.393,0.157,41.446,49.597,1.797,2,2,"beta",1000000,"Set 4.1 TF (low SP) Completion Times - Beta",0.8,"Rand","Rand","0.8"
"Set 4.1 TF (low SP)_EV339",16.5,33,35.75,3.75,47.18,37.583,4.125,47.32,37.541,8.826,49.426,66,35,4.143,22.541,35.875,3.692,22.541,35.768,0.159,44.745,53.93,2.086,2,2,"beta",1000000,"Set 4.1 TF (low SP) Completion Times - Beta",0.8,"Rand","Rand","0.8"
"Set 4.1 TF (low SP)_EV340",15,30,32.5,3.76,42.89,34.167,3.75,43.02,34.128,8.023,44.932,60,24,4,22.223,33.74,3.215,22.223,33.605,0.236,41.689,49.783,1.803,2,2,"beta",1000000,"Set 4.1 TF (low SP) Completion Times - Beta",0.8,"Rand","Rand","0.8"
"Set 4.1 TF (low SP)_EV341",17,34,36.833,3.87,48.61,38.722,4.25,48.75,38.678,9.093,50.923,68,24,4.167,22.324,36.86,3.854,22.324,36.749,0.162,46.128,54.744,1.838,2,2,"beta",1000000,"Set 4.1 TF (low SP) Completion Times - Beta",0.8,"Rand","Rand","0.8"
"Set 4.1 TF (low SP)_EV342",12.5,25,27.083,2.77,35.74,28.472,3.125,35.85,28.44,6.686,37.444,50,27,4.111,17.197,27.161,2.699,17.197,27.065,0.19,33.718,40.239,1.855,2,2,"beta",1000000,"Set 4.1 TF (low SP) Completion Times - Beta",0.8,"Rand","Rand","0.8"
"Set 4.1 TF (low SP)_EV343",11.5,23,24.917,3.44,32.88,26.194,2.875,32.98,26.165,6.151,34.448,46,24,4.167,16.957,26.668,2.852,16.957,26.552,0.213,33.568,41.314,1.881,2,2,"beta",1000000,"Set 4.1 TF (low SP) Completion Times - Beta",0.8,"Rand","Rand","0.8"
"Set 4.1 TF (low SP)_EV344",16.5,33,35.75,3.86,47.18,37.583,4.125,47.32,37.541,8.826,49.426,66,24,4.167,21.866,35.75,3.866,21.866,35.646,0.149,45.023,53.49,1.812,2,2,"beta",1000000,"Set 4.1 TF (low SP) Completion Times - Beta",0.8,"Rand","Rand","0.8"
"Set 4.1 TF (low SP)_EV345",19.5,39,42.25,4.31,55.76,44.417,4.875,55.92,44.366,10.43,58.412,78,29,4.034,25.929,42.251,4.306,25.929,42.152,0.131,52.533,64.591,1.897,2,2,"beta",1000000,"Set 4.1 TF (low SP) Completion Times - Beta",0.8,"Rand","Rand","0.8"
"Set 4.1 TF (low SP)_EV346",17.5,35,37.917,3.82,50.04,39.861,4.375,50.19,39.816,9.361,52.421,70,31,4.097,23.156,37.938,3.795,23.156,37.844,0.144,47.063,56.813,1.931,2,2,"beta",1000000,"Set 4.1 TF (low SP) Completion Times - Beta",0.8,"Rand","Rand","0.8"
"Set 4.1 TF (low SP)_EV347",18.5,37,40.083,4.1,52.9,42.139,4.625,53.05,42.091,9.896,55.417,74,25,4.08,24.313,40.082,4.099,24.313,39.974,0.14,49.894,60.127,1.81,2,2,"beta",1000000,"Set 4.1 TF (low SP) Completion Times - Beta",0.8,"Rand","Rand","0.8"
"Set 4.1 TF (low SP)_EV348",16,32,34.667,3.61,45.75,36.444,4,45.88,36.403,8.558,47.928,64,29,4.103,21.116,34.667,3.604,21.116,34.575,0.143,43.31,51.334,1.868,2,2,"beta",1000000,"Set 4.1 TF (low SP) Completion Times - Beta",0.8,"Rand","Rand","0.8"
"Set 4.1 TF (low SP)_EV349",19.5,39,42.25,4.24,55.76,44.417,4.875,55.92,44.366,10.43,58.412,78,26,4,25.744,42.318,4.193,25.744,42.203,0.151,52.389,63.17,1.85,2,2,"beta",1000000,"Set 4.1 TF (low SP) Completion Times - Beta",0.8,"Rand","Rand","0.8"
"Set 4.1 TF (low SP)_EV350",20.5,41,44.417,4.55,58.62,46.694,5.125,58.79,46.642,10.965,61.408,82,25,4.08,26.975,44.415,4.551,26.975,44.308,0.134,55.323,67.19,1.842,2,2,"beta",1000000,"Set 4.1 TF (low SP) Completion Times - Beta",0.8,"Rand","Rand","0.8"
"Set 4.1 TF (low SP)_EV351",12.5,25,27.083,2.93,35.74,28.472,3.125,35.85,28.44,6.686,37.444,50,26,4.077,17.44,27.314,2.738,17.44,27.186,0.248,34.089,41.118,1.858,2,2,"beta",1000000,"Set 4.1 TF (low SP) Completion Times - Beta",0.8,"Rand","Rand","0.8"
"Set 4.1 TF (low SP)_EV352",20,40,43.333,4.3,57.19,45.556,5,57.36,45.504,10.698,59.91,80,28,4.143,26.754,43.339,4.304,26.754,43.245,0.127,53.642,65.243,1.941,2,2,"beta",1000000,"Set 4.1 TF (low SP) Completion Times - Beta",0.8,"Rand","Rand","0.8"
"Set 4.1 TF (low SP)_EV353",16,32,34.667,3.61,45.75,36.444,4,45.88,36.403,8.558,47.928,64,23,4.087,21.461,34.705,3.576,21.461,34.603,0.161,43.299,52.249,1.774,2,2,"beta",1000000,"Set 4.1 TF (low SP) Completion Times - Beta",0.8,"Rand","Rand","0.8"
"Set 4.1 TF (low SP)_EV354",22,44,47.667,4.54,62.91,50.111,5.5,63.09,50.054,11.768,65.901,88,33,4.091,29.54,47.669,4.542,29.54,47.575,0.118,58.54,71.29,2.014,2,2,"beta",1000000,"Set 4.1 TF (low SP) Completion Times - Beta",0.8,"Rand","Rand","0.8"
"Set 4.1 TF (low SP)_EV355",17,34,36.833,4.12,48.61,38.722,4.25,48.75,38.678,9.093,50.923,68,25,4.16,21.974,36.86,4.108,21.974,36.753,0.154,46.741,56.613,1.873,2,2,"beta",1000000,"Set 4.1 TF (low SP) Completion Times - Beta",0.8,"Rand","Rand","0.8"
"Set 4.1 TF (low SP)_EV356",16,32,34.667,3.71,45.75,36.444,4,45.88,36.403,8.558,47.928,64,26,4.115,20.971,34.662,3.707,20.971,34.562,0.146,43.545,51.436,1.837,2,2,"beta",1000000,"Set 4.1 TF (low SP) Completion Times - Beta",0.8,"Rand","Rand","0.8"
"Set 4.1 TF (low SP)_EV357",17.5,35,37.917,4.12,50.04,39.861,4.375,50.19,39.816,9.361,52.421,70,25,4,23.194,37.979,4.055,23.194,37.851,0.176,47.786,57.367,1.809,2,2,"beta",1000000,"Set 4.1 TF (low SP) Completion Times - Beta",0.8,"Rand","Rand","0.8"
"Set 4.1 TF (low SP)_EV358",14,28,30.333,3.69,40.03,31.889,3.5,40.15,31.853,7.488,41.937,56,25,4.12,18.336,30.397,3.632,18.336,30.259,0.213,39.202,46.821,1.833,2,2,"beta",1000000,"Set 4.1 TF (low SP) Completion Times - Beta",0.8,"Rand","Rand","0.8"
"Set 4.1 TF (low SP)_EV359",18.5,37,40.083,3.9,52.9,42.139,4.625,53.05,42.091,9.896,55.417,74,24,4.208,23.966,40.087,3.894,23.966,40.008,0.12,49.392,59.646,1.852,2,2,"beta",1000000,"Set 4.1 TF (low SP) Completion Times - Beta",0.8,"Rand","Rand","0.8"
"Set 4.1 TF (low SP)_EV360",21,42,45.5,4.51,60.05,47.833,5.25,60.22,47.779,11.233,62.905,84,23,4.087,28.018,45.505,4.507,28.018,45.406,0.128,56.293,68.918,1.794,2,2,"beta",1000000,"Set 4.1 TF (low SP) Completion Times - Beta",0.8,"Rand","Rand","0.8"
"Set 4.1 TF (low SP)_EV361",20.5,41,44.417,4.45,58.62,46.694,5.125,58.79,46.642,10.965,61.408,82,25,4.16,27.521,44.451,4.432,27.521,44.349,0.135,55.068,65.609,1.855,2,2,"beta",1000000,"Set 4.1 TF (low SP) Completion Times - Beta",0.8,"Rand","Rand","0.8"
"Set 4.1 TF (low SP)_EV362",15.5,31,33.583,3.72,44.32,35.306,3.875,44.45,35.266,8.291,46.43,62,31,4.097,20.18,33.619,3.692,20.18,33.504,0.177,42.515,51.164,1.913,2,2,"beta",1000000,"Set 4.1 TF (low SP) Completion Times - Beta",0.8,"Rand","Rand","0.8"
"Set 4.1 TF (low SP)_EV363",15.5,31,33.583,4.09,44.32,35.306,3.875,44.45,35.266,8.291,46.43,62,23,4.174,20.206,34.188,3.928,20.206,34.089,0.145,43.6,51.932,1.8,2,2,"beta",1000000,"Set 4.1 TF (low SP) Completion Times - Beta",0.8,"Rand","Rand","0.8"
"Set 4.1 TF (low SP)_EV364",15,30,32.5,3.46,42.89,34.167,3.75,43.02,34.128,8.023,44.932,60,26,4.038,19.54,32.501,3.458,19.54,32.406,0.15,40.796,48.472,1.844,2,2,"beta",1000000,"Set 4.1 TF (low SP) Completion Times - Beta",0.8,"Rand","Rand","0.8"
"Set 4.1 TF (low SP)_EV365",15,30,32.5,3.43,42.89,34.167,3.75,43.02,34.128,8.023,44.932,60,27,4.074,20.384,32.5,3.426,20.384,32.408,0.147,40.7,47.735,1.901,2,2,"beta",1000000,"Set 4.1 TF (low SP) Completion Times - Beta",0.8,"Rand","Rand","0.8"
"Set 4.1 TF (low SP)_EV366",15.5,31,33.583,3.94,44.32,35.306,3.875,44.45,35.266,8.291,46.43,62,28,4.071,21.504,34.136,3.548,21.504,33.931,0.299,43.068,52.338,1.917,2,2,"beta",1000000,"Set 4.1 TF (low SP) Completion Times - Beta",0.8,"Rand","Rand","0.8"
"Set 4.1 TF (low SP)_EV367",16.5,33,35.75,3.56,47.18,37.583,4.125,47.32,37.541,8.826,49.426,66,27,4.148,21.521,35.754,3.559,21.521,35.665,0.137,44.28,52.976,1.875,2,2,"beta",1000000,"Set 4.1 TF (low SP) Completion Times - Beta",0.8,"Rand","Rand","0.8"
"Set 4.1 TF (low SP)_EV368",17,34,36.833,3.79,48.61,38.722,4.25,48.75,38.678,9.093,50.923,68,21,4.048,22.163,36.838,3.792,22.163,36.746,0.132,45.919,55.069,1.7,2,2,"beta",1000000,"Set 4.1 TF (low SP) Completion Times - Beta",0.8,"Rand","Rand","0.8"
"Set 4.1 TF (low SP)_EV369",11,22,23.833,3.26,31.45,25.056,2.75,31.55,25.027,5.884,32.95,44,27,4.074,15.945,24.937,2.538,15.945,24.751,0.416,31.663,38.438,1.852,2,2,"beta",1000000,"Set 4.1 TF (low SP) Completion Times - Beta",0.8,"Rand","Rand","0.8"
"Set 4.1 TF (low SP)_EV370",18,36,39,4.02,51.47,41,4.5,51.62,40.954,9.628,53.919,72,23,4.043,24.096,39.002,4.017,24.096,38.904,0.139,48.642,58.91,1.825,2,2,"beta",1000000,"Set 4.1 TF (low SP) Completion Times - Beta",0.8,"Rand","Rand","0.8"
"Set 4.1 TF (low SP)_EV371",20.5,41,44.417,4.38,58.62,46.694,5.125,58.79,46.642,10.965,61.408,82,23,4.174,26.956,44.438,4.36,26.956,44.335,0.141,54.89,64.796,1.83,2,2,"beta",1000000,"Set 4.1 TF (low SP) Completion Times - Beta",0.8,"Rand","Rand","0.8"
"Set 4.1 TF (low SP)_EV372",15.5,31,33.583,3.51,44.32,35.306,3.875,44.45,35.266,8.291,46.43,62,23,4.087,20.466,33.781,3.39,20.466,33.675,0.172,42.004,53.073,1.814,2,2,"beta",1000000,"Set 4.1 TF (low SP) Completion Times - Beta",0.8,"Rand","Rand","0.8"
"Set 4.1 TF (low SP)_EV373",18,36,39,3.87,51.47,41,4.5,51.62,40.954,9.628,53.919,72,26,4.115,24.039,39,3.879,24.039,38.915,0.132,48.285,56.952,1.828,2,2,"beta",1000000,"Set 4.1 TF (low SP) Completion Times - Beta",0.8,"Rand","Rand","0.8"
"Set 4.1 TF (low SP)_EV374",25,50,54.167,5.33,71.48,56.944,6.25,71.69,56.88,13.372,74.887,100,29,4.069,32.65,54.164,5.327,32.65,54.053,0.122,66.918,82.425,1.944,2,2,"beta",1000000,"Set 4.1 TF (low SP) Completion Times - Beta",0.8,"Rand","Rand","0.8"
"Set 4.1 TF (low SP)_EV375",19,38,41.167,4.27,54.33,43.278,4.75,54.49,43.229,10.163,56.914,76,28,4.107,25.316,41.166,4.275,25.316,41.059,0.142,51.412,61.064,1.869,2,2,"beta",1000000,"Set 4.1 TF (low SP) Completion Times - Beta",0.8,"Rand","Rand","0.8"
"Set 4.1 TF (low SP)_EV376",19.5,39,42.25,4.24,55.76,44.417,4.875,55.92,44.366,10.43,58.412,78,22,4.045,26.391,42.247,4.235,26.391,42.153,0.131,52.384,62.271,1.757,2,2,"beta",1000000,"Set 4.1 TF (low SP) Completion Times - Beta",0.8,"Rand","Rand","0.8"
"Set 4.1 TF (low SP)_EV377",19.5,39,42.25,4.12,55.76,44.417,4.875,55.92,44.366,10.43,58.412,78,28,4.107,25.676,42.258,4.115,25.676,42.166,0.127,52.11,62.595,1.886,2,2,"beta",1000000,"Set 4.1 TF (low SP) Completion Times - Beta",0.8,"Rand","Rand","0.8"
